USC00242347,19890101,TMIN,-228,,,0,1830
USC00242347,19890101,TOBS,-11,,,0,1830
USC00242347,19890101,PRCP,0,P,,0,1830
USC00242347,19890101,SNOW,0,P,,0,
USC00242347,19890101,SNWD,0,,,0,
USC00242347,19760101,TMAX,-94,,,0,1830
USC00242347,19760101,TMIN,-150,,,0,1830
USC00242347,19760101,TOBS,-139,,,0,1830
USC00242347,19760101,PRCP,8,,,0,1830
USC00242347,19760101,SNWD,51,,,0,
USC00242347,19770101,TMAX,-122,,,0,1830
USC00242347,19770101,TMIN,-333,,,0,1830
USC00242347,19770101,TOBS,-189,,,0,1830
USC00242347,19770101,PRCP,15,,,0,1830
USC00242347,19770101,SNOW,76,,,0,
USC00242347,19780101,TMAX,-117,,,0,1830
USC00242347,19780101,TMIN,-372,,,0,1830
USC00242347,19780101,TOBS,-150,,,0,1830
USC00242347,19780101,PRCP,0,,,0,1830
USC00242347,19780101,SNOW,0,,,0,
USC00242347,19780101,SNWD,305,,,0,
USC00242347,19790101,TMAX,-117,,,0,1830
USC00242347,19790101,TMIN,-206,,,0,1830
USC00242347,19790101,TOBS,-133,,,0,1830
USC00242347,19790101,PRCP,0,,,0,1830
USC00242347,19790101,SNOW,0,,,0,
USC00242347,19790101,SNWD,152,,,0,
USC00242347,19800101,TMAX,100,,,0,1830
USC00242347,19800101,TMIN,-61,,,0,1830
USC00242347,19800101,TOBS,56,,,0,1830
USC00242347,19800101,PRCP,0,,,0,1830
USC00242347,19800101,SNOW,0,,,0,
USC00242347,19800101,SNWD,0,,,0,
USC00242347,19810101,TMAX,83,,,0,1830
USC00242347,19810101,TMIN,-111,,,0,1830
USC00242347,19810101,TOBS,11,,,0,1830
USC00242347,19810101,PRCP,0,,,0,1830
USC00242347,19810101,SNOW,0,,,0,
USC00242347,19810101,SNWD,0,,,0,
USC00242347,19820101,TMAX,-144,,,0,1830
USC00242347,19820101,TMIN,-272,,,0,1830
USC00242347,19820101,TOBS,-244,,,0,1830
USC00242347,19820101,PRCP,0,P,,0,1830
